,Year,State,Fips,CountyName,Region,EstimatedValue
59,2016,Alabama, 01119,Sumter,Southwest-North,436126.51
60,2016,Alabama, 01121,Talladega,North Central,278444.46
61,2016,Alabama, 01123,Tallapoosa,Southeast,392311.54
62,2016,Alabama, 01125,Tuscaloosa,West Central,661255.04
63,2016,Alabama, 01127,Walker,North Central,362665.35
64,2016,Alabama, 01129,Washington,Southwest-South,597538.42
65,2016,Alabama, 01131,Wilcox,Southwest-North,497575.23
66,2016,Alabama, 01133,Winston,North Central,307661.64
0,2017,Alabama, 01001,Autauga,Southeast,296898.47
1,2017,Alabama, 01003,Baldwin,Southwest-South,684767.22
2,2017,Alabama, 01005,Barbour,Southeast,424092.6
3,2017,Alabama, 01007,Bibb,West Central,309401.36
4,2017,Alabama, 01009,Blount,North Central,208405.99
5,2017,Alabama, 01011,Bullock,Southeast,319414.35
6,2017,Alabama, 01013,Butler,Southeast,390955.47
7,2017,Alabama, 01015,Calhoun,North Central,195249.16
8,2017,Alabama, 01017,Chambers,Southeast,295829.39
9,2017,Alabama, 01019,Cherokee,North Central,251929.22
10,2017,Alabama, 01021,Chilton,Southeast,299186.57
11,2017,Alabama, 01023,Choctaw,Southwest-North,511246.11
12,2017,Alabama, 01025,Clarke,Southwest-North,734689.26
13,2017,Alabama, 01027,Clay,North Central,284940.24
14,2017,Alabama, 01029,Cleburne,North Central,253837.26
15,2017,Alabama, 01031,Coffee,Southeast,219226.34
16,2017,Alabama, 01033,Colbert,North,225086.24
17,2017,Alabama, 01035,Conecuh,Southwest-North,441755.95
18,2017,Alabama, 01037,Coosa,North Central,373521.37
19,2017,Alabama, 01039,Covington,Southwest-South,446712.52
20,2017,Alabama, 01041,Crenshaw,Southeast,293651.96
21,2017,Alabama, 01043,Cullman,North Central,226366.85
22,2017,Alabama, 01045,Dale,Southeast,243877.1
23,2017,Alabama, 01047,Dallas,Southeast,414206.73
24,2017,Alabama, 01049,DeKalb,North,178898.18
25,2017,Alabama, 01051,Elmore,Southeast,232263.49
26,2017,Alabama, 01053,Escambia,Southwest-South,426486.13
27,2017,Alabama, 01055,Etowah,North Central,169343.29
28,2017,Alabama, 01057,Fayette,West Central,322186.81
29,2017,Alabama, 01059,Franklin,North,291650.09
30,2017,Alabama, 01061,Geneva,Southeast,182628.6
31,2017,Alabama, 01063,Greene,West Central,304582.14
32,2017,Alabama, 01065,Hale,West Central,269160.71
33,2017,Alabama, 01067,Henry,Southeast,240154.46
34,2017,Alabama, 01069,Houston,Southeast,155300.29
35,2017,Alabama, 01071,Jackson,North,431258.28
36,2017,Alabama, 01073,Jefferson,North Central,367612.63
37,2017,Alabama, 01075,Lamar,West Central,321938.63
38,2017,Alabama, 01077,Lauderdale,North,157553.63
39,2017,Alabama, 01079,Lawrence,North,201709.34
40,2017,Alabama, 01081,Lee,Southeast,246670.49
41,2017,Alabama, 01083,Limestone,North,104630.89
42,2017,Alabama, 01085,Lowndes,Southeast,305011.51
43,2017,Alabama, 01087,Macon,Southeast,312624.93
44,2017,Alabama, 01089,Madison,North,177160.94
45,2017,Alabama, 01091,Marengo,Southwest-North,449691.65
46,2017,Alabama, 01093,Marion,West Central,353243.34
47,2017,Alabama, 01095,Marshall,North,136484.21
48,2017,Alabama, 01097,Mobile,Southwest-South,482288.69
49,2017,Alabama, 01099,Monroe,Southwest-North,566708.16
50,2017,Alabama, 01101,Montgomery,Southeast,246458.55
51,2017,Alabama, 01103,Morgan,North,169867.09
52,2017,Alabama, 01105,Perry,West Central,342708.88
53,2017,Alabama, 01107,Pickens,West Central,470137.68
54,2017,Alabama, 01109,Pike,Southeast,297044.18
55,2017,Alabama, 01111,Randolph,North Central,266768.1
56,2017,Alabama, 01113,Russell,Southeast,300615.43
57,2017,Alabama, 01115,St. Clair,North Central,292029.01
58,2017,Alabama, 01117,Shelby,North Central,305847.16
59,2017,Alabama, 01119,Sumter,Southwest-North,440362.19
60,2017,Alabama, 01121,Talladega,North Central,277980.37
61,2017,Alabama, 01123,Tallapoosa,Southeast,392573.0
62,2017,Alabama, 01125,Tuscaloosa,West Central,662058.98
63,2017,Alabama, 01127,Walker,North Central,363088.65
64,2017,Alabama, 01129,Washington,Southwest-South,603916.49
65,2017,Alabama, 01131,Wilcox,Southwest-North,497254.6
66,2017,Alabama, 01133,Winston,North Central,310215.46
0,2018,Alabama, 01001,Autauga,Southeast,297110.19
1,2018,Alabama, 01003,Baldwin,Southwest-South,690942.18
2,2018,Alabama, 01005,Barbour,Southeast,418337.68
3,2018,Alabama, 01007,Bibb,West Central,304861.36
4,2018,Alabama, 01009,Blount,North Central,218324.49
5,2018,Alabama, 01011,Bullock,Southeast,324199.31
6,2018,Alabama, 01013,Butler,Southeast,396149.06
7,2018,Alabama, 01015,Calhoun,North Central,195461.4
8,2018,Alabama, 01017,Chambers,Southeast,303380.03
9,2018,Alabama, 01019,Cherokee,North Central,251941.51
10,2018,Alabama, 01021,Chilton,Southeast,305102.31
11,2018,Alabama, 01023,Choctaw,Southwest-North,517162.04
12,2018,Alabama, 01025,Clarke,Southwest-North,736173.6
13,2018,Alabama, 01027,Clay,North Central,290585.15
14,2018,Alabama, 01029,Cleburne,North Central,258406.55
15,2018,Alabama, 01031,Coffee,Southeast,220302.73
16,2018,Alabama, 01033,Colbert,North,225124.26
17,2018,Alabama, 01035,Conecuh,Southwest-North,445860.6
18,2018,Alabama, 01037,Coosa,North Central,374011.82
19,2018,Alabama, 01039,Covington,Southwest-South,449413.33
20,2018,Alabama, 01041,Crenshaw,Southeast,306167.59
21,2018,Alabama, 01043,Cullman,North Central,226683.91
22,2018,Alabama, 01045,Dale,Southeast,250137.5
23,2018,Alabama, 01047,Dallas,Southeast,413821.25
24,2018,Alabama, 01049,DeKalb,North,178258.27
25,2018,Alabama, 01051,Elmore,Southeast,242571.75
26,2018,Alabama, 01053,Escambia,Southwest-South,437908.09
27,2018,Alabama, 01055,Etowah,North Central,164283.84
28,2018,Alabama, 01057,Fayette,West Central,320848.08
29,2018,Alabama, 01059,Franklin,North,292672.35
30,2018,Alabama, 01061,Geneva,Southeast,191140.73
31,2018,Alabama, 01063,Greene,West Central,306652.45
32,2018,Alabama, 01065,Hale,West Central,274365.41
33,2018,Alabama, 01067,Henry,Southeast,253689.75
34,2018,Alabama, 01069,Houston,Southeast,167069.03
35,2018,Alabama, 01071,Jackson,North,428229.12
36,2018,Alabama, 01073,Jefferson,North Central,366662.1
37,2018,Alabama, 01075,Lamar,West Central,327173.19
38,2018,Alabama, 01077,Lauderdale,North,168616.45
39,2018,Alabama, 01079,Lawrence,North,207033.88
40,2018,Alabama, 01081,Lee,Southeast,246731.8
41,2018,Alabama, 01083,Limestone,North,100125.01
42,2018,Alabama, 01085,Lowndes,Southeast,305295.76
43,2018,Alabama, 01087,Macon,Southeast,317843.82
44,2018,Alabama, 01089,Madison,North,178989.68
45,2018,Alabama, 01091,Marengo,Southwest-North,461796.87
46,2018,Alabama, 01093,Marion,West Central,354110.64
47,2018,Alabama, 01095,Marshall,North,135297.38
48,2018,Alabama, 01097,Mobile,Southwest-South,484519.88
49,2018,Alabama, 01099,Monroe,Southwest-North,566026.0
50,2018,Alabama, 01101,Montgomery,Southeast,246717.41
51,2018,Alabama, 01103,Morgan,North,174711.09
52,2018,Alabama, 01105,Perry,West Central,337619.19
53,2018,Alabama, 01107,Pickens,West Central,475833.39
54,2018,Alabama, 01109,Pike,Southeast,301494.25
55,2018,Alabama, 01111,Randolph,North Central,276195.69
56,2018,Alabama, 01113,Russell,Southeast,302024.75
57,2018,Alabama, 01115,St. Clair,North Central,295546.52
58,2018,Alabama, 01117,Shelby,North Central,330581.58
59,2018,Alabama, 01119,Sumter,Southwest-North,441402.45
60,2018,Alabama, 01121,Talladega,North Central,284010.24
61,2018,Alabama, 01123,Tallapoosa,Southeast,393269.36
62,2018,Alabama, 01125,Tuscaloosa,West Central,666737.25
63,2018,Alabama, 01127,Walker,North Central,378305.09
64,2018,Alabama, 01129,Washington,Southwest-South,610987.69
65,2018,Alabama, 01131,Wilcox,Southwest-North,503170.53
66,2018,Alabama, 01133,Winston,North Central,304483.0
0,2019,Alabama, 01001,Autauga,Southeast,297842.85
1,2019,Alabama, 01003,Baldwin,Southwest-South,708777.76
2,2019,Alabama, 01005,Barbour,Southeast,413168.24
3,2019,Alabama, 01007,Bibb,West Central,310091.96
4,2019,Alabama, 01009,Blount,North Central,217286.68
5,2019,Alabama, 01011,Bullock,Southeast,324721.17
6,2019,Alabama, 01013,Butler,Southeast,409706.39
7,2019,Alabama, 01015,Calhoun,North Central,194505.4
8,2019,Alabama, 01017,Chambers,Southeast,309912.3
9,2019,Alabama, 01019,Cherokee,North Central,251167.27
10,2019,Alabama, 01021,Chilton,Southeast,314555.2
11,2019,Alabama, 01023,Choctaw,Southwest-North,523139.1
12,2019,Alabama, 01025,Clarke,Southwest-North,736619.08
13,2019,Alabama, 01027,Clay,North Central,300126.97
14,2019,Alabama, 01029,Cleburne,North Central,256956.3
15,2019,Alabama, 01031,Coffee,Southeast,232874.63
16,2019,Alabama, 01033,Colbert,North,225637.77
17,2019,Alabama, 01035,Conecuh,Southwest-North,445099.6
18,2019,Alabama, 01037,Coosa,North Central,374936.55
19,2019,Alabama, 01039,Covington,Southwest-South,466407.67
20,2019,Alabama, 01041,Crenshaw,Southeast,310131.9
21,2019,Alabama, 01043,Cullman,North Central,227097.06
22,2019,Alabama, 01045,Dale,Southeast,254033.77
23,2019,Alabama, 01047,Dallas,Southeast,421995.3
24,2019,Alabama, 01049,DeKalb,North,177702.87
25,2019,Alabama, 01051,Elmore,Southeast,237578.52
26,2019,Alabama, 01053,Escambia,Southwest-South,443617.75
27,2019,Alabama, 01055,Etowah,North Central,167076.1
28,2019,Alabama, 01057,Fayette,West Central,334856.2
29,2019,Alabama, 01059,Franklin,North,292740.81
30,2019,Alabama, 01061,Geneva,Southeast,194640.63
31,2019,Alabama, 01063,Greene,West Central,323893.81
32,2019,Alabama, 01065,Hale,West Central,281352.89
33,2019,Alabama, 01067,Henry,Southeast,261462.48
34,2019,Alabama, 01069,Houston,Southeast,167373.75
35,2019,Alabama, 01071,Jackson,North,433979.72
36,2019,Alabama, 01073,Jefferson,North Central,376007.57
37,2019,Alabama, 01075,Lamar,West Central,328925.73
38,2019,Alabama, 01077,Lauderdale,North,168616.45
39,2019,Alabama, 01079,Lawrence,North,207033.88
40,2019,Alabama, 01081,Lee,Southeast,247115.12
41,2019,Alabama, 01083,Limestone,North,101645.19
42,2019,Alabama, 01085,Lowndes,Southeast,305790.04
43,2019,Alabama, 01087,Macon,Southeast,324628.86
44,2019,Alabama, 01089,Madison,North,190122.95
45,2019,Alabama, 01091,Marengo,Southwest-North,469038.45
46,2019,Alabama, 01093,Marion,West Central,360251.89
47,2019,Alabama, 01095,Marshall,North,141299.82
48,2019,Alabama, 01097,Mobile,Southwest-South,479843.72
49,2019,Alabama, 01099,Monroe,Southwest-North,565268.96
50,2019,Alabama, 01101,Montgomery,Southeast,247153.56
51,2019,Alabama, 01103,Morgan,North,180844.55
52,2019,Alabama, 01105,Perry,West Central,344069.42
53,2019,Alabama, 01107,Pickens,West Central,475941.48
54,2019,Alabama, 01109,Pike,Southeast,299508.48
55,2019,Alabama, 01111,Randolph,North Central,280714.15
56,2019,Alabama, 01113,Russell,Southeast,299452.13
57,2019,Alabama, 01115,St. Clair,North Central,295612.13
58,2019,Alabama, 01117,Shelby,North Central,335198.97
59,2019,Alabama, 01119,Sumter,Southwest-North,446340.89
60,2019,Alabama, 01121,Talladega,North Central,287064.51
61,2019,Alabama, 01123,Tallapoosa,Southeast,393349.29
62,2019,Alabama, 01125,Tuscaloosa,West Central,685408.86
63,2019,Alabama, 01127,Walker,North Central,380211.91
64,2019,Alabama, 01129,Washington,Southwest-South,613204.9
65,2019,Alabama, 01131,Wilcox,Southwest-North,502568.56
66,2019,Alabama, 01133,Winston,North Central,304116.31
0,2020,Alabama, 01001,Autauga,Southeast,298562.08
1,2020,Alabama, 01003,Baldwin,Southwest-South,711886.6
2,2020,Alabama, 01005,Barbour,Southeast,412719.75
3,2020,Alabama, 01007,Bibb,West Central,310338.62
4,2020,Alabama, 01009,Blount,North Central,229430.19
5,2020,Alabama, 01011,Bullock,Southeast,319723.61
6,2020,Alabama, 01013,Butler,Southeast,406176.13
7,2020,Alabama, 01015,Calhoun,North Central,187671.31
8,2020,Alabama, 01017,Chambers,Southeast,309636.15
9,2020,Alabama, 01019,Cherokee,North Central,255675.0
10,2020,Alabama, 01021,Chilton,Southeast,318192.84
11,2020,Alabama, 01023,Choctaw,Southwest-North,523975.01
12,2020,Alabama, 01025,Clarke,Southwest-North,735421.09
13,2020,Alabama, 01027,Clay,North Central,299918.38
14,2020,Alabama, 01029,Cleburne,North Central,250918.86
15,2020,Alabama, 01031,Coffee,Southeast,232509.01
16,2020,Alabama, 01033,Colbert,North,225442.54
17,2020,Alabama, 01035,Conecuh,Southwest-North,445919.67
18,2020,Alabama, 01037,Coosa,North Central,375087.95
19,2020,Alabama, 01039,Covington,Southwest-South,466852.66
20,2020,Alabama, 01041,Crenshaw,Southeast,310680.57
21,2020,Alabama, 01043,Cullman,North Central,227452.54
22,2020,Alabama, 01045,Dale,Southeast,253671.03
23,2020,Alabama, 01047,Dallas,Southeast,421612.63
24,2020,Alabama, 01049,DeKalb,North,177649.63
25,2020,Alabama, 01051,Elmore,Southeast,237246.14
26,2020,Alabama, 01053,Escambia,Southwest-South,444018.73
27,2020,Alabama, 01055,Etowah,North Central,171769.48
28,2020,Alabama, 01057,Fayette,West Central,334940.29
29,2020,Alabama, 01059,Franklin,North,293123.5
30,2020,Alabama, 01061,Geneva,Southeast,192175.72
31,2020,Alabama, 01063,Greene,West Central,321993.78
32,2020,Alabama, 01065,Hale,West Central,281292.47
33,2020,Alabama, 01067,Henry,Southeast,261113.74
34,2020,Alabama, 01069,Houston,Southeast,167082.5
35,2020,Alabama, 01071,Jackson,North,435203.43
36,2020,Alabama, 01073,Jefferson,North Central,366079.73
37,2020,Alabama, 01075,Lamar,West Central,333973.72
38,2020,Alabama, 01077,Lauderdale,North,170555.11
39,2020,Alabama, 01079,Lawrence,North,211558.91
40,2020,Alabama, 01081,Lee,Southeast,246796.72
41,2020,Alabama, 01083,Limestone,North,103022.38
42,2020,Alabama, 01085,Lowndes,Southeast,308034.44
43,2020,Alabama, 01087,Macon,Southeast,329060.12
44,2020,Alabama, 01089,Madison,North,190095.68
45,2020,Alabama, 01091,Marengo,Southwest-North,466745.49
46,2020,Alabama, 01093,Marion,West Central,362468.52
47,2020,Alabama, 01095,Marshall,North,141292.36
48,2020,Alabama, 01097,Mobile,Southwest-South,479843.72
49,2020,Alabama, 01099,Monroe,Southwest-North,568004.73
50,2020,Alabama, 01101,Montgomery,Southeast,251315.39
51,2020,Alabama, 01103,Morgan,North,180716.97
52,2020,Alabama, 01105,Perry,West Central,343825.94
53,2020,Alabama, 01107,Pickens,West Central,469408.1
54,2020,Alabama, 01109,Pike,Southeast,296190.39
55,2020,Alabama, 01111,Randolph,North Central,280936.43
56,2020,Alabama, 01113,Russell,Southeast,301489.44
57,2020,Alabama, 01115,St. Clair,North Central,295515.71
58,2020,Alabama, 01117,Shelby,North Central,332029.97
59,2020,Alabama, 01119,Sumter,Southwest-North,447021.57
60,2020,Alabama, 01121,Talladega,North Central,285610.4
61,2020,Alabama, 01123,Tallapoosa,Southeast,392929.58
62,2020,Alabama, 01125,Tuscaloosa,West Central,687839.06
63,2020,Alabama, 01127,Walker,North Central,381281.41
64,2020,Alabama, 01129,Washington,Southwest-South,614919.15
65,2020,Alabama, 01131,Wilcox,Southwest-North,503240.21
66,2020,Alabama, 01133,Winston,North Central,304966.29
0,2021,Alabama, 01001,Autauga,Southeast,298168.61
1,2021,Alabama, 01003,Baldwin,Southwest-South,710184.0
2,2021,Alabama, 01005,Barbour,Southeast,417142.72
3,2021,Alabama, 01007,Bibb,West Central,310339.19
4,2021,Alabama, 01009,Blount,North Central,230033.77
5,2021,Alabama, 01011,Bullock,Southeast,319558.18
6,2021,Alabama, 01013,Butler,Southeast,404312.86
7,2021,Alabama, 01015,Calhoun,North Central,186919.58
8,2021,Alabama, 01017,Chambers,Southeast,309275.66
9,2021,Alabama, 01019,Cherokee,North Central,254518.36
10,2021,Alabama, 01021,Chilton,Southeast,317989.62
11,2021,Alabama, 01023,Choctaw,Southwest-North,529335.91
12,2021,Alabama, 01025,Clarke,Southwest-North,734605.07
13,2021,Alabama, 01027,Clay,North Central,292992.51
14,2021,Alabama, 01029,Cleburne,North Central,250128.95
15,2021,Alabama, 01031,Coffee,Southeast,226292.75
16,2021,Alabama, 01033,Colbert,North,224912.45
17,2021,Alabama, 01035,Conecuh,Southwest-North,446250.64
18,2021,Alabama, 01037,Coosa,North Central,373965.0
19,2021,Alabama, 01039,Covington,Southwest-South,466274.46
20,2021,Alabama, 01041,Crenshaw,Southeast,309582.25
21,2021,Alabama, 01043,Cullman,North Central,226608.79
22,2021,Alabama, 01045,Dale,Southeast,253629.59
23,2021,Alabama, 01047,Dallas,Southeast,417029.17
24,2021,Alabama, 01049,DeKalb,North,177321.17
25,2021,Alabama, 01051,Elmore,Southeast,236608.27
26,2021,Alabama, 01053,Escambia,Southwest-South,449345.09
27,2021,Alabama, 01055,Etowah,North Central,171108.92
28,2021,Alabama, 01057,Fayette,West Central,334938.61
29,2021,Alabama, 01059,Franklin,North,295479.76
30,2021,Alabama, 01061,Geneva,Southeast,192073.46
31,2021,Alabama, 01063,Greene,West Central,328812.62
32,2021,Alabama, 01065,Hale,West Central,281923.81
33,2021,Alabama, 01067,Henry,Southeast,260895.6
34,2021,Alabama, 01069,Houston,Southeast,169059.17
35,2021,Alabama, 01071,Jackson,North,434159.59
36,2021,Alabama, 01073,Jefferson,North Central,363362.18
37,2021,Alabama, 01075,Lamar,West Central,334627.01
38,2021,Alabama, 01077,Lauderdale,North,170574.76
39,2021,Alabama, 01079,Lawrence,North,217359.49
40,2021,Alabama, 01081,Lee,Southeast,244723.92
41,2021,Alabama, 01083,Limestone,North,98441.33
42,2021,Alabama, 01085,Lowndes,Southeast,305799.22
43,2021,Alabama, 01087,Macon,Southeast,327610.69
44,2021,Alabama, 01089,Madison,North,189653.38
45,2021,Alabama, 01091,Marengo,Southwest-North,467338.28
46,2021,Alabama, 01093,Marion,West Central,362470.03
47,2021,Alabama, 01095,Marshall,North,136446.08
48,2021,Alabama, 01097,Mobile,Southwest-South,480378.01
49,2021,Alabama, 01099,Monroe,Southwest-North,571403.46
50,2021,Alabama, 01101,Montgomery,Southeast,251235.12
51,2021,Alabama, 01103,Morgan,North,180872.15
52,2021,Alabama, 01105,Perry,West Central,343809.28
53,2021,Alabama, 01107,Pickens,West Central,473796.19
54,2021,Alabama, 01109,Pike,Southeast,295459.25
55,2021,Alabama, 01111,Randolph,North Central,279500.44
56,2021,Alabama, 01113,Russell,Southeast,296576.1
57,2021,Alabama, 01115,St. Clair,North Central,298200.7
58,2021,Alabama, 01117,Shelby,North Central,330840.38
59,2021,Alabama, 01119,Sumter,Southwest-North,441783.77
60,2021,Alabama, 01121,Talladega,North Central,287719.68
61,2021,Alabama, 01123,Tallapoosa,Southeast,391230.51
62,2021,Alabama, 01125,Tuscaloosa,West Central,682237.77
63,2021,Alabama, 01127,Walker,North Central,382520.38
64,2021,Alabama, 01129,Washington,Southwest-South,620542.72
65,2021,Alabama, 01131,Wilcox,Southwest-North,504136.23
66,2021,Alabama, 01133,Winston,North Central,304185.18
0,2010,Florida,12001,Alachua,Northeast,110199.86
1,2010,Florida,12003,Baker,Northeast,107839.1
2,2010,Florida,12005,Bay,Northwest,113193.81
3,2010,Florida,12007,Bradford,Northeast,47812.93
4,2010,Florida,12009,Brevard,Central,73749.64
5,2010,Florida,12013,Calhoun,Northwest,129219.12
6,2010,Florida,12015,Charlotte,South,41870.28
7,2010,Florida,12017,Citrus,Central,73900.85
8,2010,Florida,12019,Clay,Northeast,134290.2
9,2010,Florida,12021,Collier,South,243977.26
10,2010,Florida,12023,Columbia,Northeast,144926.27
11,2010,Florida,12025,Dade,South,11866.84
12,2010,Florida,12027,DeSoto,Central,13718.74
13,2010,Florida,12029,Dixie,Northeast,143799.1
14,2010,Florida,12031,Duval,Northeast,71958.1
15,2010,Florida,12033,Escambia,Northwest,80018.17
16,2010,Florida,12035,Flagler,Northeast,85823.16
17,2010,Florida,12037,Franklin,Northwest,128634.7
18,2010,Florida,12039,Gadsden,Northwest,76317.22
19,2010,Florida,12041,Gilchrist,Northeast,67497.17
20,2010,Florida,12043,Glades,South,54791.75
21,2010,Florida,12045,Gulf,Northwest,104142.71
22,2010,Florida,12047,Hamilton,Northeast,74301.76
23,2010,Florida,12049,Hardee,Central,37651.02
24,2010,Florida,12051,Hendry,South,28397.16
25,2010,Florida,12053,Hernando,Central,69324.52
26,2010,Florida,12055,Highlands,Central,60115.74
27,2010,Florida,12057,Hillsborough,Central,46317.55
28,2010,Florida,12059,Holmes,Northwest,85578.65
29,2010,Florida,12061,Indian River,Central,22134.36
30,2010,Florida,12063,Jackson,Northwest,147148.16
31,2010,Florida,12065,Jefferson,Northwest,117784.56
32,2010,Florida,12067,Lafayette,Northeast,102717.58
33,2010,Florida,12069,Lake,Central,95037.33
34,2010,Florida,12071,Lee,South,68202.33
35,2010,Florida,12073,Leon,Northwest,102964.85
36,2010,Florida,12075,Levy,Northeast,182033.55
37,2010,Florida,12077,Liberty,Northwest,159240.78
38,2010,Florida,12079,Madison,Northeast,115333.34
39,2010,Florida,12081,Manatee,Central,25873.13
40,2010,Florida,12083,Marion,Northeast,203035.89
41,2010,Florida,12085,Martin,South,36813.19
42,2010,Florida,12087,Monroe,South,13675.26
43,2010,Florida,12089,Nassau,Northeast,103205.6
44,2010,Florida,12091,Okaloosa,Northwest,167634.28
45,2010,Florida,12093,Okeechobee,Central,13204.07
46,2010,Florida,12095,Orange,Central,50989.56
47,2010,Florida,12097,Osceola,Central,85108.64
48,2010,Florida,12099,Palm Beach,South,29667.1
49,2010,Florida,12101,Pasco,Central,87078.21
50,2010,Florida,12103,Pinellas,Central,9847.41
51,2010,Florida,12105,Polk,Central,116975.45
52,2010,Florida,12107,Putnam,Northeast,157035.86
53,2010,Florida,12109,St. Johns,Northeast,102916.37
54,2010,Florida,12111,St. Lucie,Central,16953.88
55,2010,Florida,12113,Santa Rosa,Northwest,160621.3
56,2010,Florida,12115,Sarasota,Central,33670.84
57,2010,Florida,12117,Seminole,Central,14373.71
58,2010,Florida,12119,Sumter,Central,29984.17
59,2010,Florida,12121,Suwannee,Northeast,88692.18
60,2010,Florida,12123,Taylor,Northeast,213665.87
61,2010,Florida,12125,Union,Northeast,61929.95
62,2010,Florida,12127,Volusia,Northeast,152541.84
63,2010,Florida,12129,Wakulla,Northwest,105178.47
64,2010,Florida,12131,Walton,Northwest,220900.43
65,2010,Florida,12133,Washington,Northwest,127069.52
0,2011,Florida,12001,Alachua,Northeast,176212.6
1,2011,Florida,12003,Baker,Northeast,150204.34
2,2011,Florida,12005,Bay,Northwest,199304.14
3,2011,Florida,12007,Bradford,Northeast,87552.77
4,2011,Florida,12009,Brevard,Central,88852.82
5,2011,Florida,12011,Broward,South,6125.36
6,2011,Florida,12013,Calhoun,Northwest,174991.27
7,2011,Florida,12015,Charlotte,South,70472.8
8,2011,Florida,12017,Citrus,Central,121786.57
9,2011,Florida,12019,Clay,Northeast,180133.47
10,2011,Florida,12021,Collier,South,366318.84
11,2011,Florida,12023,Columbia,Northeast,217776.68
12,2011,Florida,12025,Dade,South,26889.26
13,2011,Florida,12027,DeSoto,Central,31946.04
14,2011,Florida,12029,Dixie,Northeast,228626.62
15,2011,Florida,12031,Duval,Northeast,132009.52
16,2011,Florida,12033,Escambia,Northwest,127211.54
17,2011,Florida,12035,Flagler,Northeast,121814.84
18,2011,Florida,12037,Franklin,Northwest,198904.46
19,2011,Florida,12039,Gadsden,Northwest,128606.77
20,2011,Florida,12041,Gilchrist,Northeast,84776.19
21,2011,Florida,12043,Glades,South,60383.05
22,2011,Florida,12045,Gulf,Northwest,154290.25
23,2011,Florida,12047,Hamilton,Northeast,130094.98
24,2011,Florida,12049,Hardee,Central,67503.51
25,2011,Florida,12051,Hendry,South,54734.17
26,2011,Florida,12053,Hernando,Central,108791.41
27,2011,Florida,12055,Highlands,Central,84236.06
28,2011,Florida,12057,Hillsborough,Central,59824.09
29,2011,Florida,12059,Holmes,Northwest,119335.66
30,2011,Florida,12061,Indian River,Central,24731.27
31,2011,Florida,12063,Jackson,Northwest,227675.18
32,2011,Florida,12065,Jefferson,Northwest,168331.85
33,2011,Florida,12067,Lafayette,Northeast,160128.88
34,2011,Florida,12069,Lake,Central,143874.92
35,2011,Florida,12071,Lee,South,88552.84
36,2011,Florida,12073,Leon,Northwest,155920.8
37,2011,Florida,12075,Levy,Northeast,288014.48
38,2011,Florida,12077,Liberty,Northwest,254952.74
39,2011,Florida,12079,Madison,Northeast,183056.06
40,2011,Florida,12081,Manatee,Central,43735.26
41,2011,Florida,12083,Marion,Northeast,306959.61
42,2011,Florida,12085,Martin,South,38081.68
43,2011,Florida,12087,Monroe,South,13401.47
44,2011,Florida,12089,Nassau,Northeast,165970.14
45,2011,Florida,12091,Okaloosa,Northwest,270824.94
46,2011,Florida,12093,Okeechobee,Central,29844.65
47,2011,Florida,12095,Orange,Central,81286.07
48,2011,Florida,12097,Osceola,Central,110491.79
49,2011,Florida,12099,Palm Beach,South,44647.58
50,2011,Florida,12101,Pasco,Central,115467.06
51,2011,Florida,12103,Pinellas,Central,11254.83
52,2011,Florida,12105,Polk,Central,152841.64
53,2011,Florida,12107,Putnam,Northeast,238240.65
54,2011,Florida,12109,St. Johns,Northeast,142364.46
55,2011,Florida,12111,St. Lucie,Central,21072.58
56,2011,Florida,12113,Santa Rosa,Northwest,262361.19
57,2011,Florida,12115,Sarasota,Central,49470.89
58,2011,Florida,12117,Seminole,Central,26234.7
59,2011,Florida,12119,Sumter,Central,54432.93
60,2011,Florida,12121,Suwannee,Northeast,129115.99
61,2011,Florida,12123,Taylor,Northeast,338489.04
62,2011,Florida,12125,Union,Northeast,81782.2
63,2011,Florida,12127,Volusia,Northeast,253428.97
64,2011,Florida,12129,Wakulla,Northwest,175754.01
65,2011,Florida,12131,Walton,Northwest,305851.0
66,2011,Florida,12133,Washington,Northwest,167571.33
0,2012,Florida,12001,Alachua,Northeast,225718.61
1,2012,Florida,12003,Baker,Northeast,205174.13
2,2012,Florida,12005,Bay,Northwest,250186.9
3,2012,Florida,12007,Bradford,Northeast,113320.23
4,2012,Florida,12009,Brevard,Central,134933.77
5,2012,Florida,12011,Broward,South,12015.92
6,2012,Florida,12013,Calhoun,Northwest,245921.14
7,2012,Florida,12015,Charlotte,South,118538.35
8,2012,Florida,12017,Citrus,Central,152003.31
9,2012,Florida,12019,Clay,Northeast,224886.61
10,2012,Florida,12021,Collier,South,590414.54
11,2012,Florida,12023,Columbia,Northeast,284309.76
12,2012,Florida,12025,Dade,South,39831.39
13,2012,Florida,12027,DeSoto,Central,46542.3
14,2012,Florida,12029,Dixie,Northeast,299061.79
15,2012,Florida,12031,Duval,Northeast,180947.23
16,2012,Florida,12033,Escambia,Northwest,160377.43
17,2012,Florida,12035,Flagler,Northeast,178811.06
18,2012,Florida,12037,Franklin,Northwest,260327.09
19,2012,Florida,12039,Gadsden,Northwest,180776.9
20,2012,Florida,12041,Gilchrist,Northeast,103470.08
21,2012,Florida,12043,Glades,South,98804.69
22,2012,Florida,12045,Gulf,Northwest,210650.69
23,2012,Florida,12047,Hamilton,Northeast,182296.36
24,2012,Florida,12049,Hardee,Central,88630.84
25,2012,Florida,12051,Hendry,South,69745.22
